"championid","championname","teamposition","build","participant_count","win","firstbloodkill","firstbloodassist","firsttowerkill","firsttowerassist","champlevel","champexperience","kills","deaths","assists","doublekills","triplekills","killingsprees","largestkillingspree","largestmultikill","goldearned","goldspent","totaldamagedealt","totaldamagedealttochampions","physicaldamagedealt","physicaldamagedealttochampions","magicdamagedealt","magicdamagedealttochampions","truedamagedealt","truedamagedealttochampions","damagedealttobuildings","damagedealttoturrets","damagedealttoobjectives","damagedealttoepicmonsters","totaldamagetaken","physicaldamagetaken","magicdamagetaken","truedamagetaken","damageselfmitigated","totalheal","totalhealsonteammates","totaldamageshieldedonteammates","timeccingothers","totaltimeccdealt","totalminionskilled","neutralminionskilled","totalallyjungleminionskilled","totalenemyjungleminionskilled","baronkills","dragonkills","inhibitorkills","inhibitortakedowns","inhibitorslost","turretkills","turrettakedowns","turretslost","objectivesstolen","objectivesstolenassists","visionscore","wardsplaced","wardskilled","detectorwardsplaced","visionwardsboughtingame","totaltimespentdead","longesttimespentliving","pings","kda","ka","firstblood_participation","totalprotectiononteammates","expected_frontline_index","expected_effective_durability","expected_vision_denial_ratio","expected_vision_action_score","expected_epic_objective_score","expected_structure_score","expected_snowball_score","expected_damage_per_gold","expected_physical_damage_share","expected_magic_damage_share","expected_true_damage_share","damage_to_taken_ratio","totalcs"
3,"Galio","TOP","ability_power",1278,0.56964004,0.1283255,0.06259781,0.11032864,0.021909233,16.50626,560.6114,0.17022699,0.18141176,0.3423458,0.009366668,0.0008658268,0.03935507,2.5250392,1.2511737,398.39548,374.86523,4973.8887,754.80383,190.4448,11.481318,4586.1177,717.51984,197.2943,25.775007,167.18683,167.18683,227.8889,34.539215,967.8802,660.1585,245.50133,62.18638,1263.1222,138.30682,0.69426906,44.837997,1.3548708,4.2115927,6.7873554,0.031705793,0.0088238325,0.0064994013,0.0006173816,0.00081810175,0.12754303,0.48356807,0.74100155,1.243349,2.3873239,5.6533647,0.0002568083,0.00039405306,0.78770566,0.3134129,0.08092268,0.054291453,0.062271453,5.803443,652.0336,1.4401364,0.5125728,0.5125728,0.19092332,45.532265,2.955738,2369.3093,0.08092268,0.66792274,0.0029605345,4.8528953,1.3129729,1.8946096,0.015210996,0.9506044,0.034147955,0.77985257,6.8190613
3,"Galio","TOP","ap_off_tank",1026,0.48635477,0.08479532,0.058479533,0.06725146,0.024366472,15.737817,549.74963,0.123590566,0.1930964,0.31902793,0.006643473,0.000719746,0.027494524,1.6783626,1.1130605,369.0972,342.81036,4626.9053,690.09204,200.97336,14.4461775,4263.601,663.6127,162.29619,12.006366,126.74879,126.74879,179.90038,29.6672,1017.4471,703.3602,252.93582,61.115646,1270.6843,145.80742,0.06331585,43.318157,1.4255091,4.608267,6.610729,0.02158965,0.004632309,0.0046383864,0.0003338149,0.00040779077,0.0877193,0.34990254,0.7748538,0.8333333,1.791423,5.8196883,0.00022293392,0.00028295207,0.7172804,0.32101628,0.060487658,0.039343692,0.04532576,5.8177114,605.65204,1.2962419,0.44261852,0.44261852,0.14327486,43.381474,3.31569,2433.9387,0.060487658,0.58108664,0.0018042405,3.5,0.8747588,1.8696756,0.020933695,0.96162915,0.017398208,0.6782584,6.6323185
3,"Galio","TOP","ar_tank",1159,0.48317516,0.069025025,0.06816221,0.047454704,0.01553063,15.848145,527.4334,0.107014,0.18516023,0.36135066,0.0048323614,0.00036273137,0.023137327,1.4685073,1.0612597,356.5707,334.15982,4256.6826,587.4715,212.52548,16.024466,3871.5586,561.9042,172.5684,9.519447,104.86589,104.86589,163.44237,29.029457,987.37317,690.61646,220.95137,75.7698,1634.5299,127.28825,0.24904844,43.28215,1.440815,5.640452,6.231924,0.024263266,0.005957268,0.0029022195,0.00037597943,0.0009739583,0.08455565,0.40034512,0.87748057,0.7765315,1.8981881,6.2148404,0.00012091466,0.0002997844,0.75856113,0.33250865,0.07785681,0.052847505,0.06071714,5.571933,611.64453,1.397322,0.46836466,0.46836466,0.13718723,43.5312,4.4630303,2749.1914,0.07785681,0.6764232,0.002267531,3.6445212,0.7629488,1.6475596,0.027277011,0.9564791,0.016204102,0.59498423,6.256187
3,"Galio","TOP","mr_tank",2209,0.45631507,0.055681303,0.058850158,0.049343593,0.019013127,15.257583,523.94305,0.09756547,0.19045092,0.31077373,0.0041343975,0.00022563386,0.020575851,1.2458125,0.9972838,355.8214,329.78326,4344.4746,588.65765,208.2812,14.433768,3966.299,567.2803,169.86292,6.9193697,110.697426,110.697426,159.76602,25.462044,1020.4265,621.20056,338.09155,61.0971,1487.0322,117.215385,0.08674752,45.92045,1.3641989,4.591623,6.5863614,0.022061575,0.0058558616,0.0046533598,0.0003203185,0.00030692638,0.06926211,0.31598008,0.7365324,0.7206881,1.6224536,5.6541424,0.0002827731,0.000398928,0.76079726,0.3330051,0.07020225,0.052065663,0.05974702,5.686027,604.9742,1.274073,0.4083392,0.4083392,0.114531465,46.007195,4.2596216,2624.6743,0.07020225,0.66193384,0.0019120376,3.113626,0.64806783,1.6543626,0.024519801,0.9636846,0.0117544895,0.5768741,6.6084228
3,"Galio","UTILITY","ability_power",212,0.4764151,0.051886793,0.16981132,0.023584906,0.03773585,12.834906,369.18484,0.14986445,0.2821983,0.46022746,0.007837508,0.00060171675,0.031874906,1.6745284,1.1698114,334.62643,307.21988,1752.8817,618.26184,51.42559,10.285166,1578.2374,561.6611,123.18226,46.281498,44.331398,44.331398,105.11197,24.051834,838.48224,584.7672,208.00912,45.670258,756.71844,88.495094,3.3607893,26.469637,1.2653157,3.2061408,1.5631421,0.020772783,0.0037963241,0.004375525,0.00020029643,0.0009311337,0.08490566,0.4481132,0.8396226,0.38679245,1.273585,5.7216983,0.0005076689,0.00026426083,2.4877276,1.0792016,0.25814408,0.12838176,0.13799766,6.5385613,484.37735,1.5270163,0.6100919,0.6100919,0.22169812,29.830427,2.5801377,1683.6958,0.1930272,1.9991765,0.0026113251,2.7264152,0.87818,1.8476181,0.016635614,0.90845174,0.074857436,0.73735833,1.5839149
3,"Galio","UTILITY","ap_off_tank",88,0.47727272,0.07954545,0.18181819,0.022727273,0.07954545,12.204545,353.75558,0.12995255,0.2561545,0.46151918,0.005767765,0.00028209275,0.025942748,1.4545455,1.1022727,322.4258,290.33823,1547.8212,536.0938,55.316166,14.3720045,1374.7744,486.66995,117.68798,35.01912,47.10978,47.10978,106.88067,24.049223,896.3595,635.3501,204.81894,56.152767,916.067,105.51035,5.3166146,35.182346,1.4262853,3.9940343,1.4129901,0.023002136,0.0056315395,0.0042206696,0,0.0009980074,0.056818184,0.375,0.70454544,0.36363637,1.3636364,5.3522725,0.00036344252,0.00059031876,2.3910596,1.0452225,0.23478208,0.1334471,0.1433841,5.767952,486.30682,1.9689085,0.59147173,0.59147173,0.26136363,40.498962,3.3808012,1917.9369,0.18342283,1.951058,0.002315211,2.590909,0.7595474,1.6626887,0.02680875,0.90780747,0.06532274,0.598079,1.4359922
3,"Galio","UTILITY","ar_tank",2999,0.50116706,0.046015337,0.17139046,0.018339446,0.06268756,12.833278,363.4713,0.079850875,0.24773437,0.53865635,0.0022332615,0.000010557609,0.014237072,0.8146049,0.9243081,303.0154,275.3907,1137.7686,383.7395,59.163124,14.461804,966.5453,346.34967,112.0242,22.903576,34.30456,34.30456,85.11765,26.382439,887.6503,632.6276,190.68413,64.30395,1338.2198,115.20353,12.722844,56.009594,1.6160209,4.9821987,1.1826103,0.013922467,0.0023421615,0.0018533532,0.00018153379,0.0009165659,0.063021004,0.41113704,0.8192731,0.30076692,1.6135378,5.9079695,0.00020123014,0.0005379059,2.7498236,1.2224666,0.2734684,0.2012795,0.20181334,5.648063,509.1697,1.8072321,0.61850727,0.61850727,0.2174058,68.73244,5.8004723,2341.0737,0.18280767,2.438855,0.0022199997,2.8626208,0.42379388,1.2664025,0.037686516,0.9025645,0.05968522,0.4323093,1.1965327
3,"Galio","UTILITY","mr_tank",1263,0.48772764,0.04908947,0.17181315,0.023752969,0.052256532,12.774346,358.4385,0.07774904,0.2442257,0.50621283,0.002299283,0.0000691145,0.0135794375,0.787015,0.91528106,299.0878,272.8681,1157.735,391.69012,57.56644,13.627215,993.4549,356.02603,106.6782,22.012432,32.966095,32.966095,82.659485,28.074928,894.16394,603.8112,227.73694,62.58031,1328.6804,113.24261,12.400641,62.299755,1.5755368,4.4613843,1.2053232,0.017728154,0.0022014668,0.0025071856,0.00012294124,0.0014366423,0.06888361,0.38083926,0.82818687,0.27790973,1.418844,5.8622327,0.00014576862,0.00056858937,2.751564,1.2233403,0.27277383,0.20286132,0.20313327,5.6744256,510.75137,1.7451642,0.58396184,0.58396184,0.2209026,74.70039,5.6750073,2336.087,0.18232153,2.4444902,0.0025426513,2.5961995,0.40952447,1.3096159,0.034790806,0.9089481,0.05619859,0.43805182,1.2230514
3,"Galio","UTILITY","utility_enchanter",359,0.46518105,0.038997214,0.18941504,0.022284122,0.04735376,12.105849,346.82037,0.07167328,0.25364256,0.5111809,0.0022565424,0,0.012392864,0.729805,0.8412256,298.7452,272.55576,1066.817,366.6249,53.36338,13.201302,909.93164,336.89923,103.483406,16.50061,29.74852,29.74852,76.34561,23.46317,855.0258,604.5436,198.50099,51.94492,1019.0125,118.80113,17.259338,37.79145,1.5990263,4.8263636,1.1732135,0.01342993,0.0029341895,0.0020887933,0.00014695461,0.0008724549,0.08356546,0.30640668,0.718663,0.2367688,1.2590529,5.607242,0.00018262236,0.00029939148,2.788111,1.2659206,0.2929701,0.23065208,0.23327993,5.568252,497.20612,1.6481707,0.58285415,0.58285415,0.22841226,55.05079,5.111596,1992.8395,0.18793496,2.6332397,0.0018310003,2.2757661,0.37955192,1.227216,0.03600765,0.91892076,0.04500679,0.4287881,1.1866434
3,"Galio","UTILITY","utility_protection",2000,0.516,0.0555,0.1745,0.0165,0.054,12.5395,357.1234,0.07410584,0.23846616,0.54045,0.0021092822,0.000067158915,0.012801073,0.733,0.891,296.0755,268.03436,1055.7339,365.46658,50.950188,11.103322,889.48694,325.64868,115.26097,28.687284,29.156073,29.156073,80.906715,25.084173,863.84296,609.14996,196.98898,57.668034,1172.5564,147.77094,36.515236,64.915085,1.5486989,4.148826,1.1351678,0.014432167,0.0022232484,0.0027197425,0.00023147858,0.00091822963,0.059,0.3995,0.729,0.2665,1.5715,5.5195,0.0002236435,0.00047649548,2.7426329,1.2680572,0.2802208,0.23013291,0.24493968,5.393216,518.4795,1.9277306,0.61455584,0.61455584,0.23,101.43032,5.5720534,2184.1704,0.18098868,2.6385336,0.0023049694,2.755,0.38154468,1.2343696,0.030381223,0.89104915,0.07849496,0.42307064,1.1496
4,"TwistedFate","BOTTOM","ability_power",110,0.47272727,0.036363635,0.16363636,0.10909091,0.009090909,15.209091,491.76212,0.16464074,0.20418054,0.31466976,0.011270698,0.0010822163,0.039601095,2.4454546,1.2727273,464.8889,433.83182,5498.2017,712.738,444.33206,51.444042,4885.7456,643.2423,168.09604,18.023668,222.7174,222.7174,316.12762,55.75061,747.2814,411.22214,305.17487,30.85133,358.06967,113.91402,1.8636956,0,1.1303595,5.842689,7.243065,0.08027702,0.028326763,0.029497672,0.0005561839,0.0015472277,0.27272728,0.5181818,0.8818182,1.4909091,2.3,5.9727273,0.00048290874,0,0.7164707,0.33762178,0.100473166,0.029175218,0.041166328,5.841844,642.5182,1.0077543,0.47931048,0.47931048,0.2,1.8636956,1.550852,1219.2651,0.100473166,0.6290146,0.003625413,5.3727274,1.2757635,1.5331361,0.07217806,0.90249485,0.02528793,0.9537745,7.323342
4,"TwistedFate","BOTTOM","crit",234,0.508547,0.13247864,0.08974359,0.15384616,0.02991453,14.752137,473.43762,0.26877323,0.2646185,0.27214,0.029748006,0.004310089,0.059512075,3.1196582,1.6025641,530.9269,499.97806,5489.79,757.36084,3273.6738,464.49057,1989.8766,281.00372,226.20409,11.83609,296.5743,296.5743,511.85178,172.70522,846.0493,506.07797,308.54367,31.39441,413.7331,191.35345,0.1999306,0,1.1832027,6.829372,6.833708,0.25587633,0.11029619,0.054588214,0.001900599,0.004940231,0.25641027,0.47863248,0.7307692,1.8076923,2.6837606,5.794872,0,0,0.73611027,0.32685772,0.11820749,0.012439254,0.014309234,7.191247,488.1752,0.9885007,0.5409132,0.5409132,0.22222222,0.1999306,1.6633847,1451.1359,0.11820749,0.55766594,0.008741429,5.9615383,1.6577094,1.4264879,0.6133015,0.37103015,0.015628073,0.8951734,7.0895844
4,"TwistedFate","BOTTOM","on_hit",229,0.4366812,0.10043668,0.08733624,0.10043668,0.0349345,14.672489,462.32993,0.2327457,0.27004611,0.25416452,0.022650423,0.0022302878,0.052447155,2.8515284,1.4890829,480.30695,450.83197,4975.845,700.735,2811.0833,401.76367,1972.8374,286.8635,191.89047,12.078635,226.16762,226.16762,445.93735,145.84627,854.0395,513.6969,304.51132,35.798252,434.41626,191.44641,0.63530415,0,1.1804692,7.3337154,6.526946,0.23208746,0.0863832,0.04757619,0.0018281306,0.0052145687,0.24017467,0.4585153,0.88646287,1.5938865,2.3842795,6.375546,0,0.00012057466,0.7003592,0.32933894,0.117361374,0.020142581,0.022302615,7.44517,505.74237,0.98374206,0.48691022,0.48691022,0.18777293,0.63530415,1.8387206,1479.9022,0.117361374,0.5902714,0.008991404,5.375546,1.5053223,1.4589316,0.57334614,0.40937516,0.017237095,0.8204948,6.7590337
4,"TwistedFate","MIDDLE","ability_power",60503,0.51511496,0.060790375,0.07674,0.08424376,0.024197148,16.001537,558.3509,0.16704844,0.1871834,0.34202462,0.010701002,0.0008229031,0.039116077,2.4059138,1.2498388,455.2216,424.11707,5349.5522,690.3387,524.53613,69.87918,4650.1304,600.629,174.85297,19.806168,235.84532,235.84532,318.2294,50.105984,848.45636,436.41922,371.15448,40.847404,465.3354,165.91997,1.8618793,0.003657654,1.3884548,6.6046863,7.2361016,0.050606165,0.016517786,0.011174781,0.00051431777,0.0012854191,0.24722742,0.48594284,0.75961524,1.523032,2.4910665,5.71894,0.00019773841,0.00037418568,0.7858206,0.3539806,0.102237016,0.05759188,0.06415625,5.8175335,624.7038,1.5749623,0.5090731,0.5090731,0.13753037,1.865537,1.9031119,1479.7117,0.102237016,0.7508324,0.003083717,5.480439,1.2544198,1.5164893,0.10122449,0.87004983,0.028690508,0.8136408,7.286708
4,"TwistedFate","MIDDLE","ap_off_tank",2212,0.38426763,0.034358047,0.080922246,0.038426764,0.018083183,13.54114,506.52042,0.09822772,0.21032615,0.2789181,0.0041574864,0.0002146123,0.020551536,1.05651,0.9398734,392.70636,352.78323,4254.3774,496.96567,522.7904,66.33104,3593.8896,419.10654,137.65852,11.500637,137.88075,137.88075,180.53522,27.85495,828.5743,415.67892,374.9656,37.88601,417.38324,149.7846,1.4815627,0,1.253295,6.75986,6.824438,0.020007305,0.0066289534,0.0038064113,0.00013405661,0.0008227509,0.07097649,0.19846293,0.47694394,0.5646474,1.1216094,4.7283,0.0001929793,0.0002015501,0.7251221,0.35181013,0.0827748,0.06086871,0.067315534,5.4236965,502.92902,1.420255,0.3771458,0.3771458,0.11528029,1.4815627,2.50713,1395.7421,0.0827748,0.7323408,0.0016783728,2.2251356,0.55339324,1.2654892,0.13347208,0.843331,0.023141714,0.5997841,6.844445
4,"TwistedFate","MIDDLE","ar_tank",53,0.4528302,0.11320755,0.0754717,0.03773585,0.018867925,15.792453,518.4896,0.15393674,0.21998896,0.39200124,0.01026221,0,0.034875244,2.1132076,1.2075472,422.81522,421.16052,4444.5757,620.62006,679.8272,114.4248,3592.7456,485.09903,171.9736,21.072657,184.71349,184.71349,240.08969,41.53709,947.39166,533.8243,360.95322,52.579285,791.8989,171.79045,1.9754425,0,1.6096996,8.12051,6.0782285,0.04014959,0.015999572,0.0062025376,0.00056888215,0.0005342499,0.18867925,0.43396226,1.0377358,1.1320754,2.3207548,6.6981134,0,0,0.6626051,0.31859806,0.07726407,0.042920966,0.049984474,6.740181,609.01886,1.7382267,0.54593796,0.54593796,0.18867925,1.9754425,2.8025045,1911.081,0.07726407,0.62030506,0.0016720141,4.6981134,1.1017412,1.4678282,0.18437174,0.78163606,0.033954196,0.6550829,6.118378
4,"TwistedFate","MIDDLE","attack_damage",67,0.49253732,0.104477614,0.04477612,0.08955224,0.014925373,15.537313,524.2674,0.19538382,0.22033498,0.24805722,0.016515112,0.0017703648,0.05153556,2.6567163,1.4029851,463.97336,434.48267,5379.4653,669.8384,2614.6892,337.1948,2545.2893,311.34875,219.4507,21.262583,256.98926,256.98926,352.23578,56.22736,871.622,460.7121,365.83496,45.042,489.33942,215.41191,0.37485102,0,1.3427391,7.762112,6.963808,0.26039374,0.10199214,0.063953556,0.0013972846,0.0022778797,0.43283582,0.58208954,0.880597,1.5522388,2.4477613,5.80597,0,0,0.69651186,0.319597,0.1023268,0.03229722,0.03470212,6.7600474,591.91046,1.2983637,0.44344103,0.44344103,0.14925373,0.37485102,2.031776,1576.3733,0.1023268,0.6070859,0.005072449,6.029851,1.3999497,1.4437001,0.5033972,0.46481177,0.031742856,0.7684964,7.2242017
4,"TwistedFate","MIDDLE","crit",827,0.426844,0.09068924,0.061668683,0.087061666,0.016928658,14.928658,514.8838,0.20072998,0.24984485,0.24649878,0.0181931,0.0023843825,0.04388039,2.440145,1.3784764,457.9629,429.13184,5072.1274,648.94934,2365.375,314.058,2516.8884,320.1768,189.82947,14.685481,230.8545,230.8545,334.1356,78.6651,860.76215,457.06714,362.40234,41.254562,443.872,172.51451,0.67007446,0.01848443,1.235687,7.1534925,6.7628055,0.15956971,0.06698869,0.037937332,0.00064224267,0.0018851175,0.15961306,0.32164448,0.85006046,1.2406287,1.9250302,6.122128,0.00016483676,0.000175183,0.6965219,0.33435497,0.082798466,0.035853308,0.040895488,7.277699,501.38452,1.3670743,0.44722876,0.44722876,0.15235792,0.6885589,2.010379,1477.1487,0.082798466,0.61205024,0.0036744592,4.1281743,1.2869148,1.4170347,0.4839484,0.49337718,0.022629626,0.75392413,6.922375
4,"TwistedFate","MIDDLE","on_hit",728,0.4587912,0.08928572,0.067307696,0.11813187,0.027472528,15.409341,520.3266,0.23105332,0.24777824,0.24017857,0.02078551,0.0027730784,0.053514022,2.9217033,1.5068681,467.81882,441.31552,5234.675,732.356,2840.795,408.3604,2189.775,307.28674,204.07416,16.679972,248.62013,248.62013,419.33005,90.804924,880.561,480.6692,358.11386,41.74338,484.75235,207.54103,0.15909438,0,1.258817,7.7638593,6.7574697,0.23316763,0.09221942,0.05604536,0.0008006458,0.0035934886,0.21565934,0.3997253,0.91071427,1.6565934,2.3241758,6.2747254,0.00013062582,0.0002667977,0.684978,0.32680506,0.08634002,0.031597562,0.03533883,7.513494,528.6854,1.3095376,0.47123188,0.47123188,0.15659341,0.15909438,1.8642755,1572.8544,0.08634002,0.59018785,0.0057228296,5.2115383,1.5406973,1.5654694,0.55759823,0.41958657,0.02277577,0.8316926,6.9906373
4,"TwistedFate","MIDDLE","utility_enchanter",175,0.4857143,0.06285714,0.06285714,0.05142857,0.017142856,14.257143,486.19785,0.12280723,0.1953938,0.39684933,0.005674283,0.0001799775,0.026475064,1.5885714,1.0971428,403.88922,371.8572,4260.868,541.6058,514.23914,66.38475,3596.6672,450.94955,149.92786,24.24618,139.43053,139.43053,189.45952,33.947704,759.4773,383.41037,340.76788,35.261425,372.8008,127.73729,1.946751,0.036162734,1.5300941,7.3687234,6.3683133,0.033453282,0.016512629,0.0022229124,0.00035879484,0.0013640889,0.12571429,0.34857142,0.6685714,0.6685714,1.7314286,5.5657144,0,0.0002133523,0.740337,0.35149574,0.08461129,0.059129566,0.06815832,5.5271792,590.8343,1.8659996,0.5196566,0.5196566,0.12571429,1.9829137,2.0905945,1260.0154,0.08461129,0.7329885,0.0022950307,3.3485715,0.82679504,1.3409761,0.12257024,0.8326158,0.044767212,0.71312964,6.401767
4,"TwistedFate","TOP","ability_power",633,0.52606636,0.06635071,0.09478673,0.12796208,0.023696683,16.227488,560.0294,0.1429083,0.2088146,0.30143115,0.007944903,0.00042625624,0.031449463,1.9131122,1.1484993,438.64,409.76736,5186.647,650.66736,533.0225,71.6085,4478.056,559.2987,175.53735,19.7343,230.53755,230.53755,314.1164,38.41526,834.27704,456.1548,338.87656,39.21163,441.61798,150.18657,1.1274488,0,1.3504817,6.246529,6.8803034,0.04567187,0.013414741,0.00943312,0.00031722532,0.00082893274,0.26382306,0.50236964,0.7898894,1.7187994,2.586098,5.92891,0.00018501554,0.0005025428,0.77079856,0.3623242,0.080071524,0.04014444,0.04518861,6.5344896,584.2654,1.0716462,0.44433945,0.44433945,0.16113745,1.1274488,1.9609021,1426.0815,0.080071524,0.6530976,0.0023359573,5.8372827,0.996803,1.4833744,0.110053934,0.859577,0.030329322,0.7799176,6.9259753
4,"TwistedFate","TOP","ap_off_tank",42,0.33333334,0.023809524,0.04761905,0.04761905,0.04761905,14.142858,520.59784,0.080200516,0.2135245,0.22782533,0.0018591511,0,0.012298822,0.7380952,1,372.27667,338.00473,3899.9814,452.48996,552.6523,71.65549,3191.9927,368.38824,155.30031,12.415646,96.66232,96.66232,136.06863,14.466783,793.5737,450.63474,308.76248,34.124237,402.9736,136.10545,1.1441722,0,1.178845,5.9328074,6.309568,0.014429232,0.00476635,0.0018759966,0,0,0.11904762,0.21428572,0.78571427,0.54761904,1.0952381,6,0,0,0.66769665,0.34598964,0.059007026,0.041049756,0.045597512,5.730043,560.381,1.1324648,0.30802584,0.30802584,0.071428575,1.1441722,2.6443622,1332.6527,0.059007026,0.6077947,0,2.3095238,0.3832056,1.2154667,0.15835819,0.8141358,0.0274385,0.5701927,6.323997
4,"TwistedFate","TOP","attack_damage",61,0.5409836,0.09836066,0.08196721,0.18032786,0.06557377,16.032787,556.58704,0.21100324,0.22110635,0.2150792,0.021111805,0.0023486626,0.040940277,2.6065574,1.4754099,476.8535,446.82812,5730.9497,727.9209,3147.085,382.9636,2385.1118,327.84232,198.72266,17.091448,296.7171,296.7171,453.51242,48.968483,853.59644,521.212,288.37363,43.976906,501.05685,231.26527,0,0,1.4667453,8.690337,7.0195847,0.2972245,0.11488912,0.05320049,0.0005961252,0.004749121,0.24590164,0.44262296,0.7704918,2.3770492,3.2459016,5.7213116,0,0,0.8337656,0.3487009,0.09728068,0.047802497,0.055114437,6.6937566,553.4426,1.3175037,0.42608246,0.42608246,0.18032786,0,1.8609898,1585.9186,0.09728068,0.7004558,0.0059413714,7,1.3700281,1.5265085,0.52610606,0.4503818,0.023479816,0.8527693,7.316809
4,"TwistedFate","TOP","crit",1436,0.520195,0.13022284,0.046657383,0.22284123,0.011142061,16.21727,575.4173,0.2490258,0.24437132,0.19189392,0.025711956,0.003522025,0.057279725,3.064067,1.5438719,507.8218,471.418,5966.974,798.3772,3636.9783,493.63556,2100.3638,290.6138,229.59845,14.097476,353.23373,353.23373,489.71695,95.7251,864.2724,527.7126,295.2128,41.31187,454.07248,186.68152,0.083648026,0,1.3745357,7.8705254,7.1753516,0.36068267,0.14228158,0.10904174,0.00094605674,0.001970131,0.27437326,0.4707521,0.7597493,2.112117,2.847493,5.8454037,0.0001198841,0.00012914828,0.8116339,0.3533603,0.08010275,0.026049308,0.029528126,7.599366,524.16156,1.2784249,0.44091973,0.44091973,0.17688023,0.083648026,1.6512809,1505.0264,0.08010275,0.5846693,0.004231161,6.4498606,1.6220691,1.57216,0.6182987,0.36400566,0.017657666,0.92375636,7.536034
